1228,146,嘉鱼县,3
1229,146,通山县,4
1230,146,崇阳县,5
1231,146,通城县,6
1232,147,东宝区,1
1233,147,钟祥市,2
1234,147,京山县,3
1235,147,沙洋县,4
1236,147,掇刀区,5
1237,148,曾都区,1
1238,148,广水市,2
1239,149,天门市,1
1240,149,仙桃市,2
1241,149,潜江市,3
1242,149,神农架林区,4
1243,150,恩施市,1
1244,150,利川市,2
1245,150,建始县,3
1246,150,来凤县,4
1247,150,巴东县,5
1248,150,鹤峰县,6
1249,150,宣恩县,7
1250,150,咸丰县,8
1251,151,浏阳市,1
1252,151,长沙县,2
1253,151,望城县,3
1254,151,宁乡县,4
1255,151,岳麓区,5
1256,151,芙蓉区,6
1257,151,天心区,7
1258,151,开福区,8
1259,151,雨花区,9
1260,152,醴陵市,1
1261,152,株洲县,2
1262,152,炎陵县,3
1263,152,茶陵县,4
1264,152,攸县,5
1265,152,天元区,6
1266,152,荷塘区,7
1267,152,芦淞区,8
1268,152,石峰区,9
1269,153,雨湖区,1
1270,153,岳塘区,2
1271,153,韶山市,3
1272,153,湘乡市,4
1273,153,湘潭县,5
1274,154,耒阳市,1
1275,154,常宁市,2
1276,154,衡阳县,3
1277,154,衡东县,4
1278,154,衡山县,5
1279,154,衡南县,6
1280,154,祁东县,7
1281,154,雁峰区,8
1282,154,珠晖区,9
1283,154,南岳区,10
1284,154,石鼓区,11
1285,154,蒸湘区,12
1286,155,双清区,1
1287,155,大祥区,2
1288,155,北塔区,3
1289,155,武冈市,4
1290,155,邵东县,5
1291,155,洞口县,6
1292,155,新邵县,7
1293,155,绥宁县,8
1294,155,新宁县,9
1295,155,邵阳县,10
1296,155,隆回县,11
1297,155,城步苗族自治县,12
1298,156,临湘市,1
1299,156,汩罗市,2
1300,156,岳阳县,3
1301,156,湘阴县,4
1302,156,平江县,5
1303,156,华容县,6
1304,156,岳阳楼区,7
1305,156,君山区,8
1306,156,云溪区,9
1307,157,武陵区,1
1308,157,鼎城区,2
1309,157,津市市,3
1310,157,澧县,4
1311,157,临澧县,5
1312,157,桃源县,6
1313,157,汉寿县,7
1314,157,安乡县,8
1315,157,石门县,9
1316,158,慈利县,1
1317,158,桑植县,2
1318,158,永定区,3
1319,158,武陵源区,4
1320,159,冷水江市,1
1321,159,涟源市,2
1322,159,新化县,3
1323,159,双峰县,4
1324,159,娄星区,5
1325,160,北湖区,1
1326,160,苏仙区,2
1327,160,资兴市,3
1328,160,宜章县,4
1329,160,汝城县,5
1330,160,安仁县,6
1331,160,嘉禾县,7
1332,160,临武县,8
1333,160,桂东县,9
1334,160,永兴县,10
1335,160,桂阳县,11
1336,161,祁阳县,1
1337,161,蓝山县,2
1338,161,宁远县,3
1339,161,新田县,4
1340,161,东安县,5
1341,161,江永县,6
1342,161,道县,7
1343,161,双牌县,8
1344,161,江华瑶族自治县,9
1345,161,芝山区,10
1346,161,冷水滩区,11
1347,162,鹤城区,1
1348,162,洪江市,2
1349,162,会同县,3
1350,162,沅陵县,4
1351,162,辰溪县,5
1352,162,溆浦县,6
1353,162,中方县,7
1354,162,新晃侗族自治县,8
1355,162,芷江侗族自治县,9
1356,162,通道侗族自治县,10
1357,162,靖州苗族侗族自治县,11
1358,162,麻阳苗族自治县,12
1359,163,赫山区,1
1360,163,资阳区,2
1361,163,沅江市,3
1362,163,桃江县,4
1363,163,南县,5
1364,163,安化县,6
1365,164,吉首市,1
1366,164,古丈县,2
1367,164,龙山县,3
1368,164,永顺县,4
1369,164,凤凰县,5
1370,164,泸溪县,6
1371,164,保靖县,7
1372,164,花垣县,8
1373,165,江宁区,1
1374,165,六合区,2
1375,165,溧水县,3
1376,165,高淳县,4
1377,165,玄武区,5
1378,165,栖霞区,6
1379,165,雨花台区,7
1380,165,白下区,8
1381,165,秦淮区,9
1382,165,建邺区,10
1383,165,鼓楼区,11
1384,165,下关区,12
1385,165,浦口区,13
1386,166,云龙区,1
1387,166,贾汪区,2
1388,166,九里区,3
1389,166,泉山区,4
1390,166,鼓楼区,5
1391,166,邳州市,6
1392,166,新沂市,7
1393,166,铜山县,8
1394,166,丰县,9
1395,166,沛县,10
1396,166,睢宁县,11
1397,167,新浦区,1
1398,167,海州区,2
1399,167,连云区,3
1400,167,赣榆县,4
1401,167,东海县,5
1402,167,灌云县,6
1403,167,灌南县,7
1404,168,清河区,1
1405,168,清浦区,2
1406,168,淮阴区,3
1407,168,涟水县,4
1408,168,洪泽县,5
1409,168,盱眙县,6
1410,168,金湖县,7
1411,168,楚州区,8
1412,169,城区,1
1413,169,东台市,2
1414,169,滨海县,3
1415,169,阜宁县,4
1416,169,射阳县,5
1417,169,建湖县,6
1418,169,盐都县,7
1419,169,响水县,8
1420,169,大丰市,9
1421,170,广陵区,1
1422,170,邗江区,2
1423,170,高邮市,3
1424,170,仪征市,4
1425,170,江都市,5
1426,170,宝应县,6
1427,170,维扬区,7
1428,171,崇川区,1
1429,171,港闸区,2
1430,171,如皋市,3
1431,171,通州市,4
1432,171,海门市,5
1433,171,启东市,6
1434,171,海安县,7
1435,171,如东县,8
1436,172,京口区,1
1437,172,润州区,2
1438,172,扬中市,3
1439,172,句容市,4
1440,172,丹阳市,5
1441,172,丹徒区,6
1442,173,天宁区,1
1443,173,钟楼区,2
1444,173,戚墅堰区,3
1445,173,新北区,4
1446,173,武进区,5
1447,173,金坛市,6
1448,173,溧阳市,7
1449,174,崇安区,1
1450,174,南长区,2
1451,174,北塘区,3
1452,174,惠山区,4
1453,174,新区,5
1454,174,江阴市,6
1455,174,锡山区,7
1456,174,宜兴市,8
1457,174,滨湖区,9
1458,175,沧浪区,1
1459,175,金阊区,2
1460,175,虎丘区,3
1461,175,吴中区,4
1462,175,相城区,5
1463,175,常熟市,6
1464,175,张家港市,7
1465,175,太仓市,8
1466,175,昆山市,9
1467,175,吴江市,10
1468,175,平江区,11
1473,176,海陵区,1
1474,176,高港区,2
1475,176,兴化市,3
1476,176,靖江市,4
1477,176,泰兴市,5
1478,176,姜堰市,6
1479,177,宿城区,1
1480,177,宿豫县,2
1481,177,沐阳县,3
1482,177,泗阳县,4
1483,177,泗洪县,5
1484,178,东湖区,1
1485,178,西湖区,2
1486,178,青云谱区,3
1487,178,湾里区,4
1488,178,青山湖区,5
1489,178,新建县,6
1490,178,南昌县,7
1491,178,进贤县,8
1492,178,安义县,9
1493,179,珠山区,1
1494,179,昌江区,2
1495,179,乐平市,3
1496,179,浮梁县,4
1497,180,湘东区,1
1498,180,莲花县,2
1499,180,上栗县,3
1500,180,芦溪县,4
1501,180,安源区,5
1502,181,渝水区,1
1503,181,分宜县,2
1504,182,浔阳区,1
1505,182,庐山区,2
1506,182,瑞昌市,3
1507,182,德安县,4
1508,182,九江县,5
1509,182,星子县,6
1510,182,武宁县,7
1511,182,彭泽县,8
1512,182,永修县,9
1513,182,修水县,10
1514,182,湖口县,11
1515,182,都昌县,12
1516,183,贵溪市,1
1517,183,余江县,2
1518,183,月湖区,3
1519,184,信州区,1
1520,184,德兴市,2
1521,184,上饶县,3
1522,184,广丰县,4
1523,184,波阳县,5
1524,184,婺源县,6
1525,184,铅山县,7
1526,184,余干县,8
1527,184,横峰县,9
1528,184,弋阳县,10
1529,184,玉山县,11
1530,184,万年县,12
1531,185,袁州区,1
1532,185,丰城市,2
1533,185,樟树市,3
1534,185,高安市,4
1535,185,铜鼓县,5
1536,185,靖安县,6
1537,185,宜丰县,7
1538,185,奉新县,8
1539,185,万载县,9
1540,185,上高县,10
1541,186,临川区,1
1542,186,南丰县,2
1543,186,乐安县,3
1544,186,金溪县,4
1545,186,南城县,5
1546,186,东乡县,6
1547,186,资溪县,7
1548,186,宜黄县,8
1549,186,广昌县,9
1550,186,黎川县,10
1551,186,崇仁县,11
1552,187,吉州区,1
1553,187,井冈山市,2
1554,187,吉安县,3
1555,187,永丰县,4
1556,187,永新县,5
1557,187,新干县,6
1558,187,泰和县,7
1559,187,峡江县,8
1560,187,遂川县,9
1561,187,安福县,10
1562,187,吉水县,11
1563,187,宁冈县,12
1564,187,万安县,13
1565,187,青原区,14
1566,188,章贡区,1
1567,188,瑞金市,2
1568,188,南康市,3
1569,188,石城县,4
1570,188,安远县,5
1571,188,赣县,6
1572,188,宁都县,7
1573,188,寻乌县,8
1574,188,兴国县,9
1575,188,定南县,10
1576,188,上犹县,11
1577,188,于都县,12
1578,188,龙南县,13
1579,188,崇义县,14
1580,188,信丰县,15
1581,188,全南县,16
1582,188,大余县,17
1583,188,会昌县,18
1584,189,朝阳区,1
1585,189,宽城区,2
1586,189,二道区,3
1587,189,南关区,4
1588,189,绿园区,5
1589,189,双阳区,6
1590,189,九台市,7
1591,189,榆树市,8
1592,189,德惠市,9
1593,189,农安县,10
1594,190,船营区,1
1595,190,昌邑区,2
1596,190,龙潭区,3
1597,190,丰满区,4
1598,190,舒兰市,5
1599,190,桦甸市,6
1600,190,蛟河市,7
1601,190,磐石市,8
1602,190,永吉县,9
1603,191,铁西区,1
1604,191,铁东区,2
1605,191,公主岭市,3
1606,191,双辽市,4
1607,191,梨树县,5
1608,191,伊道满族自治县,6
1609,192,龙山区,1
1610,192,西安区,2
1611,192,东辽县,3
1612,192,东丰县,4
1613,193,东昌区,1
1614,193,二道江区,2
1615,193,梅河口市,3
1616,193,集安市,4
1617,193,通化县,5
1618,193,辉南县,6
1619,193,柳河县,7
1620,194,洮北区,1
1621,194,洮南市,2
1622,194,大安市,3
1623,194,镇赉县,4
1624,194,通榆县,5
1625,195,延吉市,1
1626,195,图们市,2
1627,195,敦化市,3
1628,195,龙井市,4
1629,195,珲春市,5
1630,195,和龙市,6
1631,195,安图县,7
1632,195,汪清县,8
1633,196,八道江区,1
1634,196,临江市,2
1635,196,靖宇县,3
1636,196,抚松县,4
1637,196,江源县,5
1638,196,长白朝鲜族自治县,6
1639,197,宁江区,1
1640,197,乾安县,2
1641,197,长岭县,3
1642,197,扶余县,4
1643,197,前郭尔罗斯蒙古族自治县,5
1644,198,新民市,1
1645,198,法库县,2
1646,198,辽中县,3
1647,198,康平县,4
1648,198,沈河区,5
1649,198,皇姑区,6
1650,198,和平区,7
1651,198,铁西区,8
1652,198,东陵区,9
1653,198,新城子区,10
1654,198,于洪区,11
1655,198,苏家屯区,12
1656,198,大东区,13
1657,199,瓦房店市,1
1658,199,普兰店市,2
1659,199,庄河市,3
1660,199,长海县,4
1661,199,西岗区,5
1662,199,中山区,6
1663,199,沙河口区,7
1664,199,甘井子区,8
1665,199,旅顺口区,9
1666,199,金州区,10
1667,200,铁东区,1
1668,200,铁西区,2
1669,200,立山区,3
1670,200,千山区,4
1671,200,海城市,5
1672,200,台安县,6
1673,200,岫岩满族自治县,7
1674,201,抚顺县,1
1675,201,清原满族自治县,2
1676,201,新宾满族自治县,3
1677,201,新抚区,4
1678,201,东洲区,5
1679,201,望花区,6
1680,201,顺城区,7
1681,202,平山区,1
1682,202,明山区,2
1683,202,溪湖区,3
1684,202,南芬区,4
1685,202,本溪满族自治县,5
1686,202,桓仁满族自治县,6
1687,203,东港市,1
1688,203,凤城市,2
1689,203,宽甸满族自治县,3
1690,203,振兴区,4
1691,203,元宝区,5
1692,203,振安区,6
1693,204,凌海市,1
1694,204,北宁市,2
1695,204,黑山县,3
1696,204,义县,4
1697,204,太和区,5
1698,204,古塔区,6
1699,204,凌河区,7
1700,205,大石桥市,1
1701,205,盖州市,2
1702,205,站前区,3
1703,205,西市区,4
1704,205,鲅鱼圈区,5
1705,205,老边区,6
1706,206,海州区,1
1707,206,新邱区,2
1708,206,太平区,3
1709,206,清河门区,4
1710,206,细河区,5
1711,206,彰武县,6
1712,206,阜新蒙古族自治县,7
1713,207,灯塔市,1
1714,207,辽阳县,2
1715,207,白塔区,3
1716,207,文圣区,4
1717,207,宏伟区,5
1718,207,太子河区,6
1719,207,弓长岭区,7
1720,208,调兵山市,1
1721,208,开原市,2
1722,208,铁岭县,3
1723,208,昌图县,4
1724,208,西丰县,5
1725,208,银州区,6
1726,208,清河区,7
1727,209,凌源市,1
1728,209,北票市,2
1729,209,朝阳县,3
1730,209,建平县,4
1731,209,喀喇沁左翼蒙古族自治县,5
1732,209,双塔区,6
1733,209,龙城区,7
1734,210,兴城市,1
1735,210,绥中县,2
1736,210,建昌县,3
1737,210,龙港区,4
1738,210,南票区,5
1739,210,连山区,6
1740,211,盘山县,1
1741,211,大洼县,2
1742,211,双台子区,3
1743,211,兴隆台区,4
1744,212,托克托县,1
1745,212,清水河县,2
1746,212,武川县,3
1747,212,和林格尔县,4
1748,212,土默特左旗,5
1749,212,回民区,6
1750,212,玉泉区,7
1751,212,新城区,8
1752,212,赛罕区,9
1753,213,昆都仑区,1
1754,213,青山区,2
1755,213,东河区,3
1756,213,石拐区,4
1757,213,白云矿区,5
1758,213,九原区,6
1759,213,固阳县,7
1760,213,土默特右旗,8
1761,213,达尔罕茂明安联合旗,9
1762,214,海勃湾区,1
1763,214,乌达区,2
1764,214,海南区,3
1765,215,红山区,1
1766,215,元宝山区,2
1767,215,松山区,3
1768,215,宁城县,4
1769,215,林西县,5
1770,215,喀喇沁旗,6
1771,215,巴林左旗,7
1772,215,敖汉旗,8
1773,215,阿鲁科尔沁旗,9
1774,215,翁牛特旗,10
1775,215,克什克腾旗,11
1776,215,巴林右旗,12
1777,216,集宁市,1
1778,216,丰镇市,2
1779,216,兴和县,3
1780,216,卓资县,4
1781,216,商都县,5
1782,216,凉城县,6
1783,216,化德县,7
1784,216,察哈尔右翼前旗,8
1785,216,察哈尔右翼中旗,9
1786,216,察哈尔右翼后旗,10
1787,216,四子王旗,11
1788,217,锡林浩特市,1
1789,217,二连浩特市,2
1790,217,多伦县,3
1791,217,阿巴嘎旗,4
1792,217,西乌珠穆沁旗,5
1793,217,东乌珠穆沁旗,6
1794,217,苏尼特左旗,7
1795,217,苏尼特右旗,8
1796,217,太仆寺旗,9
1797,217,正镶白旗,10
1798,217,正蓝旗,11
1799,217,镶黄旗,12
1800,218,海拉尔市,1
1801,218,满洲里市,2
1802,218,牙克石市,3
1803,218,扎兰屯市,4
1804,218,根河市,5
1805,218,额尔古纳市,6
1806,218,陈巴尔虎旗,7
1807,218,阿荣旗,8
1808,218,新巴尔虎左旗,9
1809,218,新巴尔虎右旗,10
1810,218,鄂伦春自治旗,11
1811,218,莫力达瓦达斡尔族自治旗,12
1812,218,鄂温克族自治旗,13
1813,219,科尔沁区,1
1814,219,霍林郭勒市,2
1815,219,开鲁县,3
1816,219,科尔沁左翼中旗,4
1817,219,科尔沁左翼后旗,5
1818,219,库伦旗,6
1819,219,奈曼旗,7
1820,219,扎鲁特旗,8
1821,220,东胜区,1
1822,220,准格尔旗,2
1823,220,乌审旗,3
1824,220,伊金霍洛旗,4
1825,220,鄂托克旗,5
1826,220,鄂托克前旗,6
1827,220,杭锦旗,7
1828,220,达拉特旗,8
1829,221,临河市,1
1830,221,五原县,2
1831,221,磴口县,3
1832,221,杭锦后旗,4
1833,221,乌拉特中旗,5
1834,221,乌拉特前旗,6
1835,221,乌拉特后旗,7
1836,222,阿拉善左旗,1
1837,222,阿拉善右旗,2
1838,222,额济纳旗,3
1839,223,乌兰浩特市,1
1840,223,阿尔山市,2
1841,223,突泉县,3
1842,223,扎贲特旗,4
1843,223,科尔沁右翼前旗,5
1844,223,科尔沁右翼中旗,6
1845,224,永宁县,1
1846,224,贺兰县,2
1847,224,西夏区,3
1848,224,金凤区,4
1849,224,兴庆区,5
1850,224,灵武市,6
1851,225,平罗县,1
1852,225,陶乐县,2
1853,225,惠农县,3
1854,225,大武口区,4
1855,225,石嘴山区,5
1856,226,青铜峡市,1
1857,226,同心县,2
1858,226,盐池县,3
1859,226,中卫县,4
1860,226,中宁县,5
1861,226,利通区,6
1862,227,原州区,1
1863,227,海原县,2
1864,227,西吉县,3
1865,227,隆德县,4
1866,227,泾源县,5
1867,227,彭阳县,6
1868,228,湟源县,1
1869,228,湟中县,2
1870,228,大通回族土族自治县,3
1871,228,城中区,4
1872,228,城东区,5
1873,228,城西区,6
1874,228,城北区,7
1875,229,平安县,1
1876,229,乐都县,2
1877,229,民和回族土族自治县,3
1878,229,互助土族自治县,4
1879,229,化隆回族自治县,5
1880,229,循化撒拉族自治县,6
1881,230,海晏县,1
1882,230,祁连县,2
1883,230,刚察县,3
1884,230,门源回族自治县,4
1885,231,同仁县,1
1886,231,泽库县,2
1887,231,尖扎县,3
1888,231,河南蒙古族自治县,4
1889,232,共和县,1
1890,232,同德县,2
1891,232,贵德县,3
1892,232,兴海县,4
1893,232,贵南县,5
1894,233,玛沁县,1
1895,233,班玛县,2
1896,233,甘德县,3
1897,233,达日县,4
1898,233,久治县,5
1899,233,玛多县,6
1900,234,玉树县,1
1901,234,杂多县,2
1902,234,称多县,3
1903,234,囊谦县,4
1904,234,曲麻莱县,5
1905,234,治多县,6
1906,235,德令哈市,1
1907,235,格尔木市,2
1908,235,乌兰县,3
1909,235,天峻县,4
1910,235,都兰县,5
1911,236,长安区,1
1912,236,高陵县,2
1913,236,蓝田县,3
1914,236,户县,4
1915,236,周至县,5
1916,236,莲湖区,6
1917,236,新城区,7
1918,236,雁塔区,8
1919,236,灞桥区,9
1920,236,未央区,10
1921,236,阎良区,11
1922,236,临潼区,12
1923,236,碑林区,13
1924,237,耀州区,1
1925,237,宜君县,2
1926,237,王益区,3
1927,237,印台区,4
1928,238,宝鸡县,1
1929,238,岐山县,2
1930,238,凤翔县,3
1931,238,陇县,4
1932,238,太白县,5
1933,238,麟游县,6
1934,238,扶风县,7
1935,238,千阳县,8
1936,238,眉县,9
1937,238,凤县,10
1938,238,渭滨区,11
1939,238,金台区,12
1940,239,礼泉县,1
1941,239,泾阳县,2
1942,239,永寿县,3
1943,239,三原县,4
1944,239,彬县,5
1945,239,旬邑县,6
1946,239,长武县,7
1947,239,乾县,8
1948,239,武功县,9
1949,239,淳化县,10
1950,239,秦都区,11
1951,239,渭城区,12
1952,239,杨陵区,13
1953,240,安塞县,1
1954,240,洛川县,2
1955,240,子长县,3
1956,240,黄陵县,4
1957,240,延川县,5
1958,240,富县,6
1959,240,延长县,7
1960,240,甘泉县,8
1961,240,宜川县,9
1962,240,志丹县,10
1963,240,黄龙县,11
1964,240,吴旗县,12
1965,240,宝塔区,13
1966,241,韩城市,1
1967,241,华阴市,2
1968,241,蒲城县,3
1969,241,潼关县,4
1970,241,白水县,5
1971,241,澄城县,6
1972,241,华县,7
1973,241,合阳县,8
1974,241,富平县,9
1975,241,大荔县,10
1976,241,临渭区,11
1977,242,商州区,1
1978,242,镇安县,2
1979,242,山阳县,3
1980,242,洛南县,4
1981,242,商南县,5
1982,242,丹凤县,6
1983,242,柞水县,7
1984,243,汉滨区,1
1985,243,紫阳县,2
1986,243,旬阳县,3
1987,243,镇坪县,4
1988,243,平利县,5
1989,243,石泉县,6
1990,243,宁陕县,7
1991,243,白河县,8
1992,243,汉阴县,9
1993,243,岚皋县,10
1994,244,绥德县,1
1995,244,神木县,2
1996,244,佳县,3
1997,244,府谷县,4
1998,244,子洲县,5
2000,244,横山县,6
2001,244,米脂县,7
2002,244,吴堡县,8
2004,244,清涧县,9
2005,244,榆阳区,10
2006,245,留坝县,1
2007,245,镇巴县,2
2008,245,城固县,3
2009,245,南郑县,4
2010,245,洋县,5
2011,245,宁强县,6
2012,245,佛坪县,7
2013,245,勉县,8
2014,245,西乡县,9
2015,245,略阳县,10
2016,245,汉台区,11
2017,246,市中区,1
2018,246,历下区,2
2019,246,天桥区,3
2020,246,槐荫区,4
2021,246,历城区,5
2022,246,章丘市,6
2023,246,长清区,7
2024,246,平阴县,8
2025,246,济阳县,9
2026,246,商河县,10
2027,247,市南区,1
2028,247,市北区,2
2029,247,城阳区,3
2030,247,四方区,4
2031,247,李沧区,5
2032,247,黄岛区,6
2033,247,崂山区,7
2034,247,胶南市,8
2035,247,胶州市,9
2038,247,即墨市,10
2039,248,张店区,1
2040,248,临淄区,2
2041,248,淄川区,3
2042,248,博山区,4
2043,248,周村区,5
2044,248,桓台县,6
2045,248,高青县,7
2046,248,沂源县,8
2047,249,市中区,1
2048,249,山亭区,2
2049,249,峄城区,3
2050,249,台儿庄区,4
2051,249,薛城区,5
2052,249,滕州市,6
2053,250,东营区,1
2054,250,河口区,2
2055,250,垦利县,3
2056,250,广饶县,4
2057,250,利津县,5
2058,251,潍城区,1
2059,251,寒亭区,2
2060,251,坊子区,3
2061,251,奎文区,4
2062,251,青州市,5
2063,251,诸城市,6
2064,251,寿光市,7
2065,251,安丘市,8
2066,251,高密市,9
2067,251,昌邑市,10
2068,251,昌乐县,11
2069,251,临朐县,12
2070,252,芝罘区,1
2071,252,福山区,2
2072,252,牟平区,3
2073,252,莱山区,4
2074,252,龙口市,5
2078,252,蓬莱市,6
2081,252,长岛县,7
2082,253,环翠区,1
2084,253,文登市,2
2085,253,荣成市,3
2086,254,市中区,1
2087,254,任城区,2
2088,254,曲阜市,3
2089,254,兖州市,4
2090,254,邹城市,5
2091,254,鱼台县,6
2092,254,金乡县,7
2093,254,嘉祥县,8
2094,254,微山县,9
2095,254,汶上县,10
2096,254,泗水县,11
2097,254,梁山县,12
2098,255,泰山区,1
2099,255,岱岳区,2
2100,255,新泰市,3
2101,255,肥城市,4
2102,255,宁阳县,5
2103,255,东平县,6
2104,256,东港区,1
2105,256,五莲县,2
2106,256,莒县,3
2107,257,莱城区,1
2108,257,钢城区,2
2109,258,德城区,1
2110,258,乐陵市,2
2111,258,禹城市,3
2112,258,陵县,4
2113,258,宁津县,5
2114,258,齐河县,6
2115,258,武城县,7
2116,258,庆云县,8
2117,258,平原县,9
2118,258,夏津县,10
2119,258,临邑县,11
2120,259,滨州区,1
2121,259,邹平县,2
2122,259,沾化县,3
2123,259,惠民县,4
2124,259,博兴县,5
2125,259,阳信县,6
2126,259,无棣县,7
2127,260,兰山区,1
2128,260,罗庄区,2
2129,260,河东区,3
2130,260,沂南县,4
2131,260,郯城县,5
2132,260,沂水县,6
2133,260,苍山县,7
2134,260,费县,8
2135,260,平邑县,9
2136,260,莒南县,10
2137,260,蒙阴县,11
2138,260,临沭县,12
2139,261,牡丹区,1
2140,261,鄄城县,2
2141,261,单县,3
2142,261,郓城县,4
2143,261,曹县,5
2144,261,定陶县,6
2145,261,巨野县,7
2146,261,东明县,8
2147,261,成武县,9
2148,262,东昌府区,1
2149,262,临清市,2
2150,262,高唐县,3
2151,262,阳谷县,4
2152,262,茌平县,5
2153,262,莘县,6
2154,262,东阿县,7
2155,262,冠县,8
2156,263,古交市,1
2157,263,阳曲县,2
2158,263,清徐县,3
2159,263,娄烦县,4
2160,263,杏花岭区,5
2161,263,小店区,6
2162,263,迎泽区,7
2163,263,尖草坪区,8
2164,263,万柏林区,9
2165,263,晋源区,10
2166,264,大同县,1
2167,264,天镇县,2
2168,264,灵丘县,3
2169,264,阳高县,4
2170,264,左云县,5
2171,264,广灵县,6
2172,264,浑源县,7
2173,264,城区,8
2174,264,矿区,9
2175,264,南郊区,10
2176,264,新荣区,11
2177,265,平定县,1
2178,265,盂县,2
2179,265,城区,3
2180,265,矿区,4
2181,265,郊区,5
2182,266,潞城市,1
2183,266,长治县,2
2184,266,长子县,3
2185,266,平顺县,4
2186,266,襄垣县,5
2187,266,沁源县,6
2188,266,屯留县,7
2189,266,黎城县,8
2190,266,武乡县,9
2191,266,沁县,10
2192,266,壶关县,11
2193,266,城区,12
2194,266,郊区,13
2195,267,高平市,1
2196,267,泽州县,2
2197,267,陵川县,3
2198,267,阳城县,4
2199,267,沁水县,5
2200,267,城区,6
2201,268,山阴县,1
2202,268,右玉县,2
2203,268,应县,3
2204,268,怀仁县,4
2205,268,朔城区,5
2206,268,平鲁区,6
2207,269,介休市,1
2208,269,昔阳县,2
2209,269,灵石县,3
2210,269,祁县,4
2211,269,左权县,5
2212,269,寿阳县,6
2213,269,太谷县,7
2214,269,和顺县,8
2215,269,平遥县,9
2216,269,榆社县,10
2217,269,榆次区,11
2218,270,忻府区,1
2219,270,原平市,2
2220,270,代县,3
2221,270,神池县,4
2222,270,五寨县,5
2223,270,五台县,6
2224,270,偏关县,7
2225,270,宁武县,8
2226,270,静乐县,9
2227,270,繁峙县,10
2228,270,河曲县,11
2229,270,保德县,12
2230,270,定襄县,13
2231,270,岢岚县,14
2232,271,离石市,1
2233,271,孝义市,2
2234,271,汾阳市,3
2235,271,文水县,4
2236,271,中阳县,5
2237,271,兴县,6
2238,271,临县,7
2239,271,方山县,8
2240,271,柳林县,9
2241,271,岚县,10
2242,271,交口县,11
2243,271,交城县,12
2244,271,石楼县,13
2245,272,侯马市,1
2246,272,霍州市,2
2247,272,汾西县,3
2248,272,吉县,4
2249,272,安泽县,5
2250,272,大宁县,6
2251,272,浮山县,7
2252,272,古县,8
2253,272,隰县,9
2254,272,襄汾县,10
2255,272,翼城县,11
2256,272,永和县,12
2257,272,乡宁县,13
2258,272,曲沃县,14
2259,272,洪洞县,15
2260,272,蒲县,16
2261,272,尧都区,17
2262,273,盐湖区,1
2263,273,河津市,2
2264,273,永济市,3
2265,273,闻喜县,4
2266,273,新绛县,5
2267,273,平陆县,6
2268,273,垣曲县,7
2269,273,绛县,8
2270,273,稷山县,9
2271,273,芮城县,10
2272,273,夏县,11
2273,273,万荣县,12
2274,273,临猗县,13
2275,274,虹口区,1
2276,274,徐汇区,2
2277,274,杨浦区,3
2278,274,黄浦区,4
2279,274,静安区,5
2280,274,卢湾区,6
2281,274,闸北区,7
2282,274,奉贤区,8
2283,274,金山区,9
2284,274,南汇区,10
2285,274,青浦区,11
2286,274,嘉定区,12
2287,274,长宁区,13
2288,274,普陀区,14
2289,274,崇明县,15
2290,274,松江区,16
2291,274,闵行（外环以内）,17
2292,274,宝山区（南大路以南）,18
2293,274,闵行区（其他）,19
2294,274,浦东（其他）,20
2295,274,宝山区（其他）,21
2296,274,张江高科技园区,22
2297,274,金桥出口加工区,23
2298,274,外高桥保税区,24
2304,275,都江堰市,1
2305,275,彭州市,2
2306,275,邛崃市,3
2307,275,崇州市,4
2308,275,金堂县,5
2309,275,温江区,6
2310,275,郫县,7
2311,275,新津县,8
2312,275,双流县,9
2313,275,新都区,10
2314,275,蒲江县,11
2315,275,大邑县,12
2316,275,青羊区,13
2317,275,锦江区,14
2318,275,金牛区,15
2319,275,武侯区,16
2320,275,成华区,17
2321,275,龙泉驿区,18
2322,275,青白江区,19
2323,276,荣县,1
2324,276,富顺县,2
2325,276,自流井区,3
2326,276,大安区,4
2327,276,贡井区,5
2328,276,沿滩区,6
2329,277,华蓥市,1
2330,277,岳池县,2
2331,277,邻水县,3
2332,277,武胜县,4
2333,277,广安区,5
2334,278,米易县,1
2335,278,盐边县,2
2336,278,东区,3
2337,278,西区,4
2338,278,仁和区,5
2339,279,泸县,1
2340,279,合江县,2
2341,279,叙永县,3
2342,279,古蔺县,4
2343,279,江阳区,5
2344,279,纳溪区,6
2345,279,龙马潭区,7
2346,280,广汉市,1
2347,280,什邡市,2
2348,280,绵竹市,3
2349,280,罗江县,4
2350,280,中江县,5
2351,280,旌阳区,6
2352,281,江油市,1
2353,281,盐亭县,2
2354,281,三台县,3
2355,281,平武县,4
2356,281,北川县,5
2357,281,安县,6
2358,281,梓潼县,7
2359,281,涪城区,8
2360,281,游仙区,9
2361,282,青川县,1
2362,282,旺苍县,2
2363,282,剑阁县,3
2364,282,苍溪县,4
2365,282,元坝区,5
2366,282,朝天区,6
2367,282,市中区,7
2368,283,射洪县,1
2369,283,蓬溪县,2
2370,283,市中区,3
2371,283,大英县,4
2372,284,峨眉山市,1
2373,284,夹江县,2
2374,284,井研县,3
2375,284,犍为县,4
2376,284,沐川县,5
2377,284,马边彝族自治县,6
2378,284,峨边彝族自治县,7
2379,284,五通桥区,8
2380,284,沙湾区,9
